IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
091081164,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,10/20/2009,10:36,TENDERLOIN,"ARREST, BOOKED",600 Block of ELLIS ST,-122.416893710739,37.7842860480389,"(37.7842860480389, -122.416893710739)",9108116416621
091111692,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,10/20/2009,10:30,MISSION,NONE,MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",9111169206113
091081073,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,10/20/2009,10:30,INGLESIDE,JUVENILE ADMONISHED,1000 Block of CAYUGA AV,-122.440006611531,37.7218048835547,"(37.7218048835547, -122.440006611531)",9108107364070
091085956,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,10/20/2009,10:15,MISSION,NONE,100 Block of EUREKA ST,-122.438256384623,37.7598729839802,"(37.7598729839802, -122.438256384623)",9108595605013
091081039,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,10/20/2009,10:03,INGLESIDE,NONE,1700 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,"(37.7122561827524, -122.417107986993)",9108103968020
100119349,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,10/20/2009,10:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",10011934909320
091090290,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Tuesday,10/20/2009,10:00,CENTRAL,NONE,1200 Block of POWELL ST,-122.409875046397,37.7958458633247,"(37.7958458633247, -122.409875046397)",9109029009250
091101029,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,10/20/2009,10:00,PARK,NONE,0 Block of HENRY ST,-122.432228457227,37.7667838886869,"(37.7667838886869, -122.432228457227)",9110102905041
091081170,ASSAULT,BATTERY,Tuesday,10/20/2009,09:45,BAYVIEW,"ARREST, BOOKED",1800 Block of EVANS AV,-122.392809312889,37.7455252741474,"(37.7455252741474, -122.392809312889)",9108117004134
091080940,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,10/20/2009,09:40,INGLESIDE,"ARREST, CITED",OCEAN AV / PHELAN AV,-122.452330120871,37.7230787059359,"(37.7230787059359, -122.452330120871)",9108094065015
091081352,NON-CRIMINAL,LOST PROPERTY,Tuesday,10/20/2009,09:40,CENTRAL,NONE,200 Block of GEARY ST,-122.407434989523,37.7875158741623,"(37.7875158741623, -122.407434989523)",9108135271000
091080893,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Tuesday,10/20/2009,09:07,INGLESIDE,NONE,200 Block of BLYTHDALE AV,-122.420556751442,37.7108945814914,"(37.7108945814914, -122.420556751442)",9108089305082
096126298,NON-CRIMINAL,LOST PROPERTY,Tuesday,10/20/2009,09:00,MISSION,NONE,2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",9612629871000
091080984,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,10/20/2009,09:00,BAYVIEW,NONE,2600 Block of SAN BRUNO AV,-122.403775864685,37.7282405026531,"(37.7282405026531, -122.403775864685)",9108098406313
096103616,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,10/20/2009,09:00,SOUTHERN,NONE,MOSS ST / HOWARD ST,-122.408835317663,37.7784167763222,"(37.7784167763222, -122.408835317663)",9610361606374
096105098,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,10/20/2009,09:00,PARK,NONE,300 Block of BRODERICK ST,-122.439116190803,37.7734021800065,"(37.7734021800065, -122.439116190803)",9610509806374
091081744,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Tuesday,10/20/2009,09:00,TARAVAL,NONE,22ND AV / RIVERA ST,-122.47916441484,37.7466367052172,"(37.7466367052172, -122.47916441484)",9108174406240
091089867,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,10/20/2009,09:00,RICHMOND,NONE,2400 Block of DIVISADERO ST,-122.441177097424,37.792087902433,"(37.792087902433, -122.441177097424)",9108986771010
091080928,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,10/20/2009,08:52,MISSION,"ARREST, BOOKED",MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",9108092865010
091080928,WARRANTS,WARRANT ARREST,Tuesday,10/20/2009,08:52,MISSION,"ARREST, BOOKED",MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",9108092863010
091080928,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Tuesday,10/20/2009,08:52,MISSION,"ARREST, BOOKED",MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",9108092811010
091080752,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,10/20/2009,08:50,CENTRAL,"ARREST, CITED",LARKIN ST / PINE ST,-122.418844748098,37.7898297669592,"(37.7898297669592, -122.418844748098)",9108075265015
096103387,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,10/20/2009,08:45,TARAVAL,NONE,WESTGATE DR / OCEAN AV,-122.466681423613,37.7272378827986,"(37.7272378827986, -122.466681423613)",9610338728150
091080768,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,10/20/2009,08:43,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.413259498719,37.7829514828801,"(37.7829514828801, -122.413259498719)",9108076804013
091080865,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,10/20/2009,08:40,PARK,NONE,100 Block of GRATTAN ST,-122.450346057833,37.7639870852471,"(37.7639870852471, -122.450346057833)",9108086568020
091081045,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,10/20/2009,08:40,MISSION,NONE,2700 Block of 16TH ST,-122.414222704763,37.7653250853262,"(37.7653250853262, -122.414222704763)",9108104564070
091081045,SUSPICIOUS OCC,SUSPICIOUS PERSON,Tuesday,10/20/2009,08:40,MISSION,NONE,2700 Block of 16TH ST,-122.414222704763,37.7653250853262,"(37.7653250853262, -122.414222704763)",9108104564080
091080843,WARRANTS,WARRANT ARREST,Tuesday,10/20/2009,08:36,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.408913229808,37.7812116507663,"(37.7812116507663, -122.408913229808)",9108084363010
091081023,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,10/20/2009,08:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9108102306112
096104307,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/20/2009,08:30,PARK,NONE,HAYES ST / MASONIC AV,-122.446091525499,37.7739344794834,"(37.7739344794834, -122.446091525499)",9610430706244
091080746,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,10/20/2009,08:25,MISSION,"ARREST, BOOKED",900 Block of VALENCIA ST,-122.421085159058,37.7572895293911,"(37.7572895293911, -122.421085159058)",9108074615150
091081158,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,10/20/2009,08:25,SOUTHERN,NONE,0 Block of DORE ST,-122.413045971966,37.7738617771611,"(37.7738617771611, -122.413045971966)",9108115864020
091080746,ASSAULT,STALKING,Tuesday,10/20/2009,08:25,MISSION,"ARREST, BOOKED",900 Block of VALENCIA ST,-122.421085159058,37.7572895293911,"(37.7572895293911, -122.421085159058)",9108074615201
091081158,NON-CRIMINAL,TARASOFF REPORT,Tuesday,10/20/2009,08:25,SOUTHERN,NONE,0 Block of DORE ST,-122.413045971966,37.7738617771611,"(37.7738617771611, -122.413045971966)",9108115815095
096102931,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,10/20/2009,08:15,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.410524742229,37.8074451162355,"(37.8074451162355, -122.410524742229)",9610293106372
091080699,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,10/20/2009,08:10,MISSION,"ARREST, CITED",CHURCH ST / 19TH ST,-122.428203997155,37.759691691831,"(37.759691691831, -122.428203997155)",9108069965015
091080677,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,10/20/2009,08:09,TENDERLOIN,NONE,400 Block of JONES ST,-122.412758759499,37.7850960963726,"(37.7850960963726, -122.412758759499)",9108067768020
091080702,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,10/20/2009,08:05,TENDERLOIN,"ARREST, CITED",LARKIN ST / TURK ST,-122.417340533228,37.7823798970477,"(37.7823798970477, -122.417340533228)",9108070265015
091080718,ASSAULT,BATTERY,Tuesday,10/20/2009,08:05,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644,"(37.7502652918644, -122.387586780756)",9108071804134
091080718,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,10/20/2009,08:05,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644,"(37.7502652918644, -122.387586780756)",9108071815200
091086998,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,10/20/2009,08:00,SOUTHERN,NONE,4TH ST / MISSION ST,-122.404270179486,37.7844788538745,"(37.7844788538745, -122.404270179486)",9108699806304
096117827,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,10/20/2009,08:00,SOUTHERN,NONE,500 Block of MARKET ST,-122.400194768944,37.7900527936016,"(37.7900527936016, -122.400194768944)",9611782706374
091194927,NON-CRIMINAL,FOUND PROPERTY,Tuesday,10/20/2009,08:00,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410530908418,37.7861517236899,"(37.7861517236899, -122.410530908418)",9119492772000
096103600,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/20/2009,08:00,SOUTHERN,NONE,100 Block of NATOMA ST,-122.399189807852,37.7869542828932,"(37.7869542828932, -122.399189807852)",9610360006244
090427254,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,10/20/2009,08:00,TARAVAL,NONE,400 Block of FONT BL,-122.479014349993,37.7191587185081,"(37.7191587185081, -122.479014349993)",9042725405073
096103779,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,10/20/2009,08:00,SOUTHERN,NONE,MISSION ST / 4TH ST,-122.404270179486,37.7844788538745,"(37.7844788538745, -122.404270179486)",9610377906374
090427254,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,10/20/2009,08:00,TARAVAL,NONE,400 Block of FONT BL,-122.479014349993,37.7191587185081,"(37.7191587185081, -122.479014349993)",9042725464070
091080912,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,10/20/2009,07:53,TARAVAL,"ARREST, BOOKED",2400 Block of 38TH AV,-122.495913769237,37.7412040526022,"(37.7412040526022, -122.495913769237)",9108091226170
091080912,OTHER OFFENSES,CONSPIRACY,Tuesday,10/20/2009,07:53,TARAVAL,"ARREST, BOOKED",2400 Block of 38TH AV,-122.495913769237,37.7412040526022,"(37.7412040526022, -122.495913769237)",9108091226080
091080912,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,10/20/2009,07:53,TARAVAL,"ARREST, BOOKED",2400 Block of 38TH AV,-122.495913769237,37.7412040526022,"(37.7412040526022, -122.495913769237)",9108091216652
091080912,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Tuesday,10/20/2009,07:53,TARAVAL,"ARREST, BOOKED",2400 Block of 38TH AV,-122.495913769237,37.7412040526022,"(37.7412040526022, -122.495913769237)",9108091262020
091080912,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,10/20/2009,07:53,TARAVAL,"ARREST, BOOKED",2400 Block of 38TH AV,-122.495913769237,37.7412040526022,"(37.7412040526022, -122.495913769237)",9108091216710
091080724,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,10/20/2009,07:50,INGLESIDE,NONE,4600 Block of MISSION ST,-122.435161640813,37.7243102435436,"(37.7243102435436, -122.435161640813)",9108072464020
091082560,RUNAWAY,RUNAWAY,Tuesday,10/20/2009,07:30,TARAVAL,NONE,100 Block of DEMONTFORT AV,-122.459729689658,37.7235949457308,"(37.7235949457308, -122.459729689658)",9108256029100
091082560,MISSING PERSON,MISSING JUVENILE,Tuesday,10/20/2009,07:30,TARAVAL,NONE,100 Block of DEMONTFORT AV,-122.459729689658,37.7235949457308,"(37.7235949457308, -122.459729689658)",9108256074010
091080655,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,10/20/2009,07:30,BAYVIEW,NONE,1000 Block of OAKDALE AV,-122.380348349699,37.7288276251864,"(37.7288276251864, -122.380348349699)",9108065505083
096103581,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/20/2009,07:30,SOUTHERN,NONE,4TH ST / BRANNAN ST,-122.396533248456,37.7783268978785,"(37.7783268978785, -122.396533248456)",9610358106244
091102431,ASSAULT,BATTERY,Tuesday,10/20/2009,07:30,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.427991151911,37.7849531241612,"(37.7849531241612, -122.427991151911)",9110243104134
091080649,DRUG/NARCOTIC,UNDER THE INFLUENCE OF CONTROLLED SUBSTANCES,Tuesday,10/20/2009,07:15,TENDERLOIN,"ARREST, CITED",ELLIS ST / TAYLOR ST,-122.411141948101,37.7850736197499,"(37.7850736197499, -122.411141948101)",9108064916740
091080633,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,10/20/2009,07:08,TENDERLOIN,"ARREST, CITED",ELLIS ST / LEAVENWORTH ST,-122.414433155063,37.7846576329256,"(37.7846576329256, -122.414433155063)",9108063316710
091080633,DRUG/NARCOTIC,UNDER THE INFLUENCE OF CONTROLLED SUBSTANCES,Tuesday,10/20/2009,07:08,TENDERLOIN,"ARREST, CITED",ELLIS ST / LEAVENWORTH ST,-122.414433155063,37.7846576329256,"(37.7846576329256, -122.414433155063)",9108063316740
091087532,MISSING PERSON,MISSING JUVENILE,Tuesday,10/20/2009,07:00,INGLESIDE,LOCATED,200 Block of RAYMOND AV,-122.408167771643,37.7134655075072,"(37.7134655075072, -122.408167771643)",9108753274010
091080592,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,10/20/2009,07:00,TARAVAL,"ARREST, CITED",19TH AV / JUNIPERO SERRA BL,-122.472570418291,37.7171734075622,"(37.7171734075622, -122.472570418291)",9108059265015
096102884,NON-CRIMINAL,LOST PROPERTY,Tuesday,10/20/2009,07:00,TENDERLOIN,NONE,TURK ST / HYDE ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",9610288471000
091084425,MISSING PERSON,MISSING ADULT,Tuesday,10/20/2009,06:30,RICHMOND,LOCATED,4700 Block of GEARY BL,-122.470174478935,37.7806269247284,"(37.7806269247284, -122.470174478935)",9108442574000
091080570,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,10/20/2009,06:15,NORTHERN,NONE,1600 Block of PINE ST,-122.422963001902,37.789251361779,"(37.789251361779, -122.422963001902)",9108057006304
091082190,NON-CRIMINAL,LOST PROPERTY,Tuesday,10/20/2009,06:00,BAYVIEW,NONE,2200 Block of JERROLD AV,-122.39950033566,37.7445902964189,"(37.7445902964189, -122.39950033566)",9108219071000
091080558,ROBBERY,"ROBBERY, ARMED WITH A GUN",Tuesday,10/20/2009,04:57,BAYVIEW,NONE,JENNINGS ST / THOMAS AV,-122.387554493492,37.7282959935654,"(37.7282959935654, -122.387554493492)",9108055803071
091080542,ASSAULT,BATTERY,Tuesday,10/20/2009,04:30,TENDERLOIN,NONE,LEAVENWORTH ST / GOLDEN GATE AV,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",9108054204134
091080934,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,10/20/2009,04:17,TENDERLOIN,NONE,400 Block of TURK ST,-122.416342977622,37.7824465135592,"(37.7824465135592, -122.416342977622)",9108093406302
091084005,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/20/2009,04:00,NORTHERN,NONE,1300 Block of BUSH ST,-122.419486234049,37.7887480806774,"(37.7887480806774, -122.419486234049)",9108400506244
091084049,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,10/20/2009,03:48,CENTRAL,"ARREST, BOOKED",HYDE ST / POST ST,-122.416642370005,37.787245037815,"(37.787245037815, -122.416642370005)",9108404916100
091084049,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,10/20/2009,03:48,CENTRAL,"ARREST, BOOKED",HYDE ST / POST ST,-122.416642370005,37.787245037815,"(37.787245037815, -122.416642370005)",9108404962050
091081647,BURGLARY,SAFE BURGLARY OF A STORE,Tuesday,10/20/2009,03:47,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",9108164705251
091080332,LOITERING,LOITERING,Tuesday,10/20/2009,03:45,NORTHERN,"ARREST, CITED",PINE ST / VANNESS AV,-122.422139511488,37.7894107633457,"(37.7894107633457, -122.422139511488)",9108033219075
091080326,LOITERING,LOITERING,Tuesday,10/20/2009,03:30,NORTHERN,"ARREST, CITED",PINE ST / VANNESS AV,-122.422139511488,37.7894107633457,"(37.7894107633457, -122.422139511488)",9108032619075
091080473,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,10/20/2009,03:15,MISSION,"ARREST, BOOKED",MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",9108047316621
091080473,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,10/20/2009,03:15,MISSION,"ARREST, BOOKED",MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",9108047362050
096103967,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/20/2009,03:15,NORTHERN,NONE,OFARRELL ST / VANNESS AV,-122.421195221815,37.7847536577561,"(37.7847536577561, -122.421195221815)",9610396706244
091080310,LOITERING,LOITERING,Tuesday,10/20/2009,03:00,NORTHERN,"ARREST, CITED",POLK ST / PINE ST,-122.42049728879,37.789618819255,"(37.789618819255, -122.42049728879)",9108031019075
091080495,ASSAULT,BATTERY,Tuesday,10/20/2009,02:52,PARK,NONE,FELL ST / CLAYTON ST,-122.449142861775,37.7725792727241,"(37.7725792727241, -122.449142861775)",9108049504134
091080495,ASSAULT,THREATS AGAINST LIFE,Tuesday,10/20/2009,02:52,PARK,NONE,FELL ST / CLAYTON ST,-122.449142861775,37.7725792727241,"(37.7725792727241, -122.449142861775)",9108049519057
091080514,OTHER OFFENSES,VIOLATION OF PARK CODE,Tuesday,10/20/2009,02:50,PARK,"ARREST, BOOKED",FELL ST / CLAYTON ST,-122.449142861775,37.7725792727241,"(37.7725792727241, -122.449142861775)",9108051430210
091080285,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Tuesday,10/20/2009,02:30,MISSION,"ARREST, CITED",17TH ST / CAPP ST,-122.418486296575,37.7634954373144,"(37.7634954373144, -122.418486296575)",9108028513070
091080423,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,10/20/2009,02:07,MISSION,"ARREST, BOOKED",MARKET ST / CASTRO ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",9108042362050
091080423,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,10/20/2009,02:07,MISSION,"ARREST, BOOKED",MARKET ST / CASTRO ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",9108042365016
091080423,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,10/20/2009,02:07,MISSION,"ARREST, BOOKED",MARKET ST / CASTRO ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",9108042365010
091080279,LOITERING,LOITERING,Tuesday,10/20/2009,02:00,MISSION,"ARREST, CITED",21ST ST / SOUTH VAN NESS AV,-122.416720982004,37.7571677817188,"(37.7571677817188, -122.416720982004)",9108027919075
091080451,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,10/20/2009,01:52,SOUTHERN,"ARREST, BOOKED",HARRISON ST / 4TH ST,-122.399617558782,37.7807906550067,"(37.7807906550067, -122.399617558782)",9108045165010
091080451,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Tuesday,10/20/2009,01:52,SOUTHERN,"ARREST, BOOKED",HARRISON ST / 4TH ST,-122.399617558782,37.7807906550067,"(37.7807906550067, -122.399617558782)",9108045165050
091080417,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,10/20/2009,01:45,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / JONES ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)",9108041716625
091080417,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,10/20/2009,01:45,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / JONES ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)",9108041715150
091080417,OTHER OFFENSES,RESISTING ARREST,Tuesday,10/20/2009,01:45,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / JONES ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)",9108041727170
091080445,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,10/20/2009,01:34,CENTRAL,"ARREST, CITED",PINE ST / LARKIN ST,-122.418844748098,37.7898297669592,"(37.7898297669592, -122.418844748098)",9108044565016
091080445,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Tuesday,10/20/2009,01:34,CENTRAL,"ARREST, CITED",PINE ST / LARKIN ST,-122.418844748098,37.7898297669592,"(37.7898297669592, -122.418844748098)",9108044513070
091080508,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/20/2009,01:30,RICHMOND,NONE,LA PLAYA ST / CABRILLO ST,-122.510036841034,37.7732570409944,"(37.7732570409944, -122.510036841034)",9108050806244
091080837,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,10/20/2009,01:15,SOUTHERN,NONE,0 Block of PLUM ST,-122.418844126861,37.7708864734646,"(37.7708864734646, -122.418844126861)",9108083707021
091080263,LOITERING,LOITERING,Tuesday,10/20/2009,01:15,MISSION,"ARREST, CITED",19TH ST / SHOTWELL ST,-122.415929849548,37.7604330003754,"(37.7604330003754, -122.415929849548)",9108026319075
091080382,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,10/20/2009,01:10,NORTHERN,"ARREST, BOOKED",VANNESS AV / GOLDEN GATE AV,-122.420439512717,37.7810308461783,"(37.7810308461783, -122.420439512717)",9108038226170
091080382,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,10/20/2009,01:10,NORTHERN,"ARREST, BOOKED",VANNESS AV / GOLDEN GATE AV,-122.420439512717,37.7810308461783,"(37.7810308461783, -122.420439512717)",9108038216100
091080382,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,10/20/2009,01:10,NORTHERN,"ARREST, BOOKED",VANNESS AV / GOLDEN GATE AV,-122.420439512717,37.7810308461783,"(37.7810308461783, -122.420439512717)",9108038216621
091085633,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,10/20/2009,01:00,CENTRAL,NONE,BUSH ST / POWELL ST,-122.408787528948,37.7901578215257,"(37.7901578215257, -122.408787528948)",9108563303074
096103149,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/20/2009,01:00,SOUTHERN,NONE,0 Block of MCCOPPIN ST,-122.421454063304,37.7717145205274,"(37.7717145205274, -122.421454063304)",9610314906244
091080376,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Tuesday,10/20/2009,00:55,CENTRAL,"ARREST, CITED",POST ST / LARKIN ST,-122.41827417166,37.7870372043685,"(37.7870372043685, -122.41827417166)",9108037613070
