bioguide_id,role,start,end,party,district,senator_class,state,state_rank
S001145,rep,2013-01-03,2015-01-03,Democrat,9,,IL,
S001145,rep,2015-01-06,2017-01-03,Democrat,9,,IL,
S001150,rep,2001-01-03,2002-11-22,Democrat,27,,CA,
S001150,rep,2003-01-07,2004-12-09,Democrat,29,,CA,
S001150,rep,2005-01-04,2006-12-09,Democrat,29,,CA,
S001150,rep,2007-01-04,2009-01-03,Democrat,29,,CA,
S001150,rep,2009-01-06,2010-12-22,Democrat,29,,CA,
S001150,rep,2011-01-05,2013-01-03,Democrat,29,,CA,
S001150,rep,2013-01-03,2015-01-03,Democrat,28,,CA,
S001150,rep,2015-01-06,2017-01-03,Democrat,28,,CA,
S001180,rep,2009-01-06,2010-12-22,Democrat,5,,OR,
S001180,rep,2011-01-05,2013-01-03,Democrat,5,,OR,
S001180,rep,2013-01-03,2015-01-03,Democrat,5,,OR,
S001180,rep,2015-01-06,2017-01-03,Democrat,5,,OR,
S000148,rep,1981-01-05,1982-12-23,Democrat,16,,NY,
S000148,rep,1983-01-03,1984-10-12,Democrat,10,,NY,
S000148,rep,1985-01-03,1986-10-18,Democrat,10,,NY,
S000148,rep,1987-01-06,1988-10-22,Democrat,10,,NY,
S000148,rep,1989-01-03,1990-10-28,Democrat,10,,NY,
S000148,rep,1991-01-03,1992-10-09,Democrat,10,,NY,
S000148,rep,1993-01-05,1994-12-01,Democrat,9,,NY,
S000148,rep,1995-01-04,1996-10-04,Democrat,9,,NY,
S000148,rep,1997-01-07,1998-12-19,Democrat,9,,NY,
S000148,sen,1999-01-06,2004-12-09,Democrat,,3,NY,
S000148,sen,2005-01-04,2010-12-22,Democrat,,3,NY,
S000148,sen,2011-01-05,2017-01-03,Democrat,,3,NY,senior
S001183,rep,2011-01-05,2013-01-03,Republican,5,,AZ,
S001183,rep,2013-01-03,2015-01-03,Republican,6,,AZ,
S001183,rep,2015-01-06,2017-01-03,Republican,6,,AZ,
S001189,rep,2011-01-05,2013-01-03,Republican,8,,GA,
S001189,rep,2013-01-03,2015-01-03,Republican,8,,GA,
S001189,rep,2015-01-06,2017-01-03,Republican,8,,GA,
S001157,rep,2003-01-07,2004-12-09,Democrat,13,,GA,
S001157,rep,2005-01-04,2006-12-09,Democrat,13,,GA,
S001157,rep,2007-01-04,2009-01-03,Democrat,13,,GA,
S001157,rep,2009-01-06,2010-12-22,Democrat,13,,GA,
S001157,rep,2011-01-05,2013-01-03,Democrat,13,,GA,
S001157,rep,2013-01-03,2015-01-03,Democrat,13,,GA,
S001157,rep,2015-01-06,2017-01-03,Democrat,13,,GA,
S000185,rep,1993-01-05,1994-12-01,Democrat,3,,VA,
S000185,rep,1995-01-04,1996-10-04,Democrat,3,,VA,
S000185,rep,1997-01-07,1998-12-19,Democrat,3,,VA,
S000185,rep,1999-01-06,2000-12-15,Democrat,3,,VA,
S000185,rep,2001-01-03,2002-11-22,Democrat,3,,VA,
S000185,rep,2003-01-07,2004-12-09,Democrat,3,,VA,
S000185,rep,2005-01-04,2006-12-09,Democrat,3,,VA,
S000185,rep,2007-01-04,2009-01-03,Democrat,3,,VA,
S000185,rep,2009-01-06,2010-12-22,Democrat,3,,VA,
S000185,rep,2011-01-05,2013-01-03,Democrat,3,,VA,
S000185,rep,2013-01-03,2015-01-03,Democrat,3,,VA,
S000185,rep,2015-01-06,2017-01-03,Democrat,3,,VA,
S001184,rep,2011-01-05,2013-01-02,Republican,1,,SC,
S001184,sen,2013-01-03,2015-01-03,Republican,,3,SC,junior
S001184,sen,2015-01-06,2017-01-03,Republican,,3,SC,junior
S000244,rep,1979-01-15,1980-12-16,Republican,9,,WI,
S000244,rep,1981-01-05,1982-12-23,Republican,9,,WI,
S000244,rep,1983-01-03,1984-10-12,Republican,9,,WI,
S000244,rep,1985-01-03,1986-10-18,Republican,9,,WI,
S000244,rep,1987-01-06,1988-10-22,Republican,9,,WI,
S000244,rep,1989-01-03,1990-10-28,Republican,9,,WI,
S000244,rep,1991-01-03,1992-10-09,Republican,9,,WI,
S000244,rep,1993-01-05,1994-12-01,Republican,9,,WI,
S000244,rep,1995-01-04,1996-10-04,Republican,9,,WI,
S000244,rep,1997-01-07,1998-12-19,Republican,9,,WI,
S000244,rep,1999-01-06,2000-12-15,Republican,9,,WI,
S000244,rep,2001-01-03,2002-11-22,Republican,9,,WI,
S000244,rep,2003-01-07,2004-12-09,Republican,5,,WI,
S000244,rep,2005-01-04,2006-12-09,Republican,5,,WI,
S000244,rep,2007-01-04,2009-01-03,Republican,5,,WI,
S000244,rep,2009-01-06,2010-12-22,Republican,5,,WI,
S000244,rep,2011-01-05,2013-01-03,Republican,5,,WI,
S000244,rep,2013-01-03,2015-01-03,Republican,5,,WI,
S000244,rep,2015-01-06,2017-01-03,Republican,5,,WI,
S000248,rep,1989-01-03,1990-10-28,Democrat,18,,NY,
S000248,rep,1991-01-03,1992-10-09,Democrat,18,,NY,
S000248,rep,1993-01-05,1994-12-01,Democrat,16,,NY,
S000248,rep,1995-01-04,1996-10-04,Democrat,16,,NY,
S000248,rep,1997-01-07,1998-12-19,Democrat,16,,NY,
S000248,rep,1999-01-06,2000-12-15,Democrat,16,,NY,
S000248,rep,2001-01-03,2002-11-22,Democrat,16,,NY,
S000248,rep,2003-01-07,2004-12-09,Democrat,16,,NY,
S000248,rep,2005-01-04,2006-12-09,Democrat,16,,NY,
S000248,rep,2007-01-04,2009-01-03,Democrat,16,,NY,
S000248,rep,2009-01-06,2010-12-22,Democrat,16,,NY,
S000248,rep,2011-01-05,2013-01-03,Democrat,16,,NY,
S000248,rep,2013-01-03,2015-01-03,Democrat,15,,NY,
S000248,rep,2015-01-06,2017-01-03,Democrat,15,,NY,
S000250,rep,1997-01-07,1998-12-19,Republican,5,,TX,
S000250,rep,1999-01-06,2000-12-15,Republican,5,,TX,
S000250,rep,2001-01-03,2002-11-22,Republican,5,,TX,
S000250,rep,2003-01-07,2004-12-09,Republican,32,,TX,
S000250,rep,2005-01-04,2006-12-09,Republican,32,,TX,
S000250,rep,2007-01-04,2009-01-03,Republican,32,,TX,
S000250,rep,2009-01-06,2010-12-22,Republican,32,,TX,
S000250,rep,2011-01-05,2013-01-03,Republican,32,,TX,
S000250,rep,2013-01-03,2015-01-03,Republican,32,,TX,
S000250,rep,2015-01-06,2017-01-03,Republican,32,,TX,
S001185,rep,2011-01-05,2013-01-03,Democrat,7,,AL,
S001185,rep,2013-01-03,2015-01-03,Democrat,7,,AL,
S001185,rep,2015-01-06,2017-01-03,Democrat,7,,AL,
S000320,rep,1979-01-15,1980-12-16,Democrat,7,,AL,
S000320,rep,1981-01-05,1982-12-23,Democrat,7,,AL,
S000320,rep,1983-01-03,1984-10-12,Democrat,7,,AL,
S000320,rep,1985-01-03,1986-10-18,Democrat,7,,AL,
S000320,sen,1987-01-06,1992-10-09,Democrat,,3,AL,
S000320,sen,1993-01-05,1998-12-19,Republican,,3,AL,
S000320,sen,1999-01-06,2004-12-09,Republican,,3,AL,
S000320,sen,2005-01-04,2010-12-22,Republican,,3,AL,
S000320,sen,2011-01-05,2017-01-03,Republican,,3,AL,senior
S000344,rep,1997-01-07,1998-12-19,Democrat,24,,CA,
S000344,rep,1999-01-06,2000-12-15,Democrat,24,,CA,
S000344,rep,2001-01-03,2002-11-22,Democrat,24,,CA,
S000344,rep,2003-01-07,2004-12-09,Democrat,27,,CA,
S000344,rep,2005-01-04,2006-12-09,Democrat,27,,CA,
S000344,rep,2007-01-04,2009-01-03,Democrat,27,,CA,
S000344,rep,2009-01-06,2010-12-22,Democrat,27,,CA,
S000344,rep,2011-01-05,2013-01-03,Democrat,27,,CA,
S000344,rep,2013-01-03,2015-01-03,Democrat,30,,CA,
S000344,rep,2015-01-06,2017-01-03,Democrat,30,,CA,
S000364,rep,1997-01-07,1998-12-19,Republican,20,,IL,
S000364,rep,1999-01-06,2000-12-15,Republican,20,,IL,
S000364,rep,2001-01-03,2002-11-22,Republican,20,,IL,
S000364,rep,2003-01-07,2004-12-09,Republican,19,,IL,
S000364,rep,2005-01-04,2006-12-09,Republican,19,,IL,
S000364,rep,2007-01-04,2009-01-03,Republican,19,,IL,
S000364,rep,2009-01-06,2010-12-22,Republican,19,,IL,
S000364,rep,2011-01-05,2013-01-03,Republican,19,,IL,
S000364,rep,2013-01-03,2015-01-03,Republican,15,,IL,
S000364,rep,2015-01-06,2017-01-03,Republican,15,,IL,
S001154,rep,2001-05-17,2002-11-22,Republican,9,,PA,
S001154,rep,2003-01-07,2004-12-09,Republican,9,,PA,
S001154,rep,2005-01-04,2006-12-09,Republican,9,,PA,
S001154,rep,2007-01-04,2009-01-03,Republican,9,,PA,
S001154,rep,2009-01-06,2010-12-22,Republican,9,,PA,
S001154,rep,2011-01-05,2013-01-03,Republican,9,,PA,
S001154,rep,2013-01-03,2015-01-03,Republican,9,,PA,
S001154,rep,2015-01-06,2017-01-03,Republican,9,,PA,
S001148,rep,1999-01-06,2000-12-15,Republican,2,,ID,
S001148,rep,2001-01-03,2002-11-22,Republican,2,,ID,
S001148,rep,2003-01-07,2004-12-09,Republican,2,,ID,
S001148,rep,2005-01-04,2006-12-09,Republican,2,,ID,
S001148,rep,2007-01-04,2009-01-03,Republican,2,,ID,
S001148,rep,2009-01-06,2010-12-22,Republican,2,,ID,
S001148,rep,2011-01-05,2013-01-03,Republican,2,,ID,
S001148,rep,2013-01-03,2015-01-03,Republican,2,,ID,
S001148,rep,2015-01-06,2017-01-03,Republican,2,,ID,
S001165,rep,2006-11-13,2006-12-09,Democrat,13,,NJ,
S001165,rep,2007-01-04,2009-01-03,Democrat,13,,NJ,
S001165,rep,2009-01-06,2010-12-22,Democrat,13,,NJ,
S001165,rep,2011-01-05,2013-01-03,Democrat,13,,NJ,
S001165,rep,2013-01-03,2015-01-03,Democrat,8,,NJ,
S001165,rep,2015-01-06,2017-01-03,Democrat,8,,NJ,
S000480,rep,1987-01-06,1988-10-22,Democrat,30,,NY,
S000480,rep,1989-01-03,1990-10-28,Democrat,30,,NY,
S000480,rep,1991-01-03,1992-10-09,Democrat,30,,NY,
S000480,rep,1993-01-05,1994-12-01,Democrat,28,,NY,
S000480,rep,1995-01-04,1996-10-04,Democrat,28,,NY,
S000480,rep,1997-01-07,1998-12-19,Democrat,28,,NY,
S000480,rep,1999-01-06,2000-12-15,Democrat,28,,NY,
S000480,rep,2001-01-03,2002-11-22,Democrat,28,,NY,
S000480,rep,2003-01-07,2004-12-09,Democrat,28,,NY,
S000480,rep,2005-01-04,2006-12-09,Democrat,28,,NY,
S000480,rep,2007-01-04,2009-01-03,Democrat,28,,NY,
S000480,rep,2009-01-06,2010-12-22,Democrat,28,,NY,
S000480,rep,2011-01-05,2013-01-03,Democrat,28,,NY,
S000480,rep,2013-01-03,2015-01-03,Democrat,25,,NY,
S000480,rep,2015-01-06,2017-01-03,Democrat,25,,NY,
S000510,rep,1997-01-07,1998-12-19,Democrat,9,,WA,
S000510,rep,1999-01-06,2000-12-15,Democrat,9,,WA,
S000510,rep,2001-01-03,2002-11-22,Democrat,9,,WA,
S000510,rep,2003-01-07,2004-12-09,Democrat,9,,WA,
S000510,rep,2005-01-04,2006-12-09,Democrat,9,,WA,
S000510,rep,2007-01-04,2009-01-03,Democrat,9,,WA,
S000510,rep,2009-01-06,2010-12-22,Democrat,9,,WA,
S000510,rep,2011-01-05,2013-01-03,Democrat,9,,WA,
S000510,rep,2013-01-03,2015-01-03,Democrat,9,,WA,
S000510,rep,2015-01-06,2017-01-03,Democrat,9,,WA,
S001172,rep,2007-01-04,2009-01-03,Republican,3,,NE,
S001172,rep,2009-01-06,2010-12-22,Republican,3,,NE,
S001172,rep,2011-01-05,2013-01-03,Republican,3,,NE,
S001172,rep,2013-01-03,2015-01-03,Republican,3,,NE,
S001172,rep,2015-01-06,2017-01-03,Republican,3,,NE,
S000522,rep,1981-01-05,1982-12-23,Republican,4,,NJ,
S000522,rep,1983-01-03,1984-10-12,Republican,4,,NJ,
S000522,rep,1985-01-03,1986-10-18,Republican,4,,NJ,
S000522,rep,1987-01-06,1988-10-22,Republican,4,,NJ,
S000522,rep,1989-01-03,1990-10-28,Republican,4,,NJ,
S000522,rep,1991-01-03,1992-10-09,Republican,4,,NJ,
S000522,rep,1993-01-05,1994-12-01,Republican,4,,NJ,
S000522,rep,1995-01-04,1996-10-04,Republican,4,,NJ,
S000522,rep,1997-01-07,1998-12-19,Republican,4,,NJ,
S000522,rep,1999-01-06,2000-12-15,Republican,4,,NJ,
S000522,rep,2001-01-03,2002-11-22,Republican,4,,NJ,
S000522,rep,2003-01-07,2004-12-09,Republican,4,,NJ,
S000522,rep,2005-01-04,2006-12-09,Republican,4,,NJ,
S000522,rep,2007-01-04,2009-01-03,Republican,4,,NJ,
S000522,rep,2009-01-06,2010-12-22,Republican,4,,NJ,
S000522,rep,2011-01-05,2013-01-03,Republican,4,,NJ,
S000522,rep,2013-01-03,2015-01-03,Republican,4,,NJ,
S000522,rep,2015-01-06,2017-01-03,Republican,4,,NJ,
S000583,rep,1987-01-06,1988-10-22,Republican,21,,TX,
S000583,rep,1989-01-03,1990-10-28,Republican,21,,TX,
S000583,rep,1991-01-03,1992-10-09,Republican,21,,TX,
S000583,rep,1993-01-05,1994-12-01,Republican,21,,TX,
S000583,rep,1995-01-04,1996-10-04,Republican,21,,TX,
S000583,rep,1997-01-07,1998-12-19,Republican,21,,TX,
S000583,rep,1999-01-06,2000-12-15,Republican,21,,TX,
S000583,rep,2001-01-03,2002-11-22,Republican,21,,TX,
S000583,rep,2003-01-07,2004-12-09,Republican,21,,TX,
S000583,rep,2005-01-04,2006-12-09,Republican,21,,TX,
S000583,rep,2007-01-04,2009-01-03,Republican,21,,TX,
S000583,rep,2009-01-06,2010-12-22,Republican,21,,TX,
S000583,rep,2011-01-05,2013-01-03,Republican,21,,TX,
S000583,rep,2013-01-03,2015-01-03,Republican,21,,TX,
S000583,rep,2015-01-06,2017-01-03,Republican,21,,TX,
S001175,rep,2008-04-08,2009-01-03,Democrat,12,,CA,
S001175,rep,2009-01-06,2010-12-22,Democrat,12,,CA,
S001175,rep,2011-01-05,2013-01-03,Democrat,12,,CA,
S001175,rep,2013-01-03,2015-01-03,Democrat,14,,CA,
S001175,rep,2015-01-06,2017-01-03,Democrat,14,,CA,
S001187,rep,2011-01-05,2013-01-03,Republican,15,,OH,
S001187,rep,2013-01-03,2015-01-03,Republican,15,,OH,
S001187,rep,2015-01-06,2017-01-03,Republican,15,,OH,
S001188,rep,2010-11-16,2010-12-22,Republican,3,,IN,
S001188,rep,2011-01-05,2013-01-03,Republican,3,,IN,
S001188,rep,2013-01-03,2015-01-03,Republican,3,,IN,
S001188,rep,2015-01-06,2017-01-03,Republican,3,,IN,
S001156,rep,2003-01-07,2004-12-09,Democrat,39,,CA,
S001156,rep,2005-01-04,2006-12-09,Democrat,39,,CA,
S001156,rep,2007-01-04,2009-01-03,Democrat,39,,CA,
S001156,rep,2009-01-06,2010-12-22,Democrat,39,,CA,
S001156,rep,2011-01-05,2013-01-03,Democrat,39,,CA,
S001156,rep,2013-01-03,2015-01-03,Democrat,38,,CA,
S001156,rep,2015-01-06,2017-01-03,Democrat,38,,CA,
T000193,rep,1993-04-13,1994-12-01,Democrat,2,,MS,
T000193,rep,1995-01-04,1996-10-04,Democrat,2,,MS,
T000193,rep,1997-01-07,1998-12-19,Democrat,2,,MS,
T000193,rep,1999-01-06,2000-12-15,Democrat,2,,MS,
T000193,rep,2001-01-03,2002-11-22,Democrat,2,,MS,
T000193,rep,2003-01-07,2004-12-09,Democrat,2,,MS,
T000193,rep,2005-01-04,2006-12-09,Democrat,2,,MS,
T000193,rep,2007-01-04,2009-01-03,Democrat,2,,MS,
T000193,rep,2009-01-06,2010-12-22,Democrat,2,,MS,
T000193,rep,2011-01-05,2013-01-03,Democrat,2,,MS,
T000193,rep,2013-01-03,2015-01-03,Democrat,2,,MS,
T000193,rep,2015-01-06,2017-01-03,Democrat,2,,MS,
T000460,rep,1999-01-06,2000-12-15,Democrat,1,,CA,
T000460,rep,2001-01-03,2002-11-22,Democrat,1,,CA,
T000460,rep,2003-01-07,2004-12-09,Democrat,1,,CA,
T000460,rep,2005-01-04,2006-12-09,Democrat,1,,CA,
T000460,rep,2007-01-04,2009-01-03,Democrat,1,,CA,
T000460,rep,2009-01-06,2010-12-22,Democrat,1,,CA,
T000460,rep,2011-01-05,2013-01-03,Democrat,1,,CA,
T000460,rep,2013-01-03,2015-01-03,Democrat,5,,CA,
T000460,rep,2015-01-06,2017-01-03,Democrat,5,,CA,
T000467,rep,2009-01-06,2010-12-22,Republican,5,,PA,
T000467,rep,2011-01-05,2013-01-03,Republican,5,,PA,
T000467,rep,2013-01-03,2015-01-03,Republican,5,,PA,
T000467,rep,2015-01-06,2017-01-03,Republican,5,,PA,
T000238,rep,1995-01-04,1996-10-04,Republican,13,,TX,
T000238,rep,1997-01-07,1998-12-19,Republican,13,,TX,
T000238,rep,1999-01-06,2000-12-15,Republican,13,,TX,
T000238,rep,2001-01-03,2002-11-22,Republican,13,,TX,
T000238,rep,2003-01-07,2004-12-09,Republican,13,,TX,
T000238,rep,2005-01-04,2006-12-09,Republican,13,,TX,
T000238,rep,2007-01-04,2009-01-03,Republican,13,,TX,
T000238,rep,2009-01-06,2010-12-22,Republican,13,,TX,
T000238,rep,2011-01-05,2013-01-03,Republican,13,,TX,
T000238,rep,2013-01-03,2015-01-03,Republican,13,,TX,
T000238,rep,2015-01-06,2017-01-03,Republican,13,,TX,
T000250,rep,1997-01-07,1998-12-19,Republican,0,,SD,
T000250,rep,1999-01-06,2000-12-15,Republican,0,,SD,
T000250,rep,2001-01-03,2002-11-22,Republican,0,,SD,
T000250,sen,2005-01-04,2010-12-22,Republican,,3,SD,
T000250,sen,2011-01-05,2017-01-03,Republican,,3,SD,senior
T000462,rep,2001-01-03,2002-11-22,Republican,12,,OH,
T000462,rep,2003-01-07,2004-12-09,Republican,12,,OH,
T000462,rep,2005-01-04,2006-12-09,Republican,12,,OH,
T000462,rep,2007-01-04,2009-01-03,Republican,12,,OH,
T000462,rep,2009-01-06,2010-12-22,Republican,12,,OH,
T000462,rep,2011-01-05,2013-01-03,Republican,12,,OH,
T000462,rep,2013-01-03,2015-01-03,Republican,12,,OH,
T000462,rep,2015-01-06,2017-01-03,Republican,12,,OH,
T000470,rep,2011-01-05,2013-01-03,Republican,3,,CO,
T000470,rep,2013-01-03,2015-01-03,Republican,3,,CO,
T000470,rep,2015-01-06,2017-01-03,Republican,3,,CO,
T000469,rep,2009-01-06,2010-12-22,Democrat,21,,NY,
T000469,rep,2011-01-05,2013-01-03,Democrat,21,,NY,
T000469,rep,2013-01-03,2015-01-03,Democrat,20,,NY,
T000469,rep,2015-01-06,2017-01-03,Democrat,20,,NY,
T000461,rep,1999-01-06,2000-12-15,Republican,15,,PA,
T000461,rep,2001-01-03,2002-11-22,Republican,15,,PA,
T000461,rep,2003-01-07,2004-12-09,Republican,15,,PA,
T000461,sen,2011-01-05,2017-01-03,Republican,,3,PA,junior
T000465,rep,2007-10-16,2009-01-03,Democrat,5,,MA,
T000465,rep,2009-01-06,2010-12-22,Democrat,5,,MA,
T000465,rep,2011-01-05,2013-01-03,Democrat,5,,MA,
T000465,rep,2013-01-03,2015-01-03,Democrat,3,,MA,
T000465,rep,2015-01-06,2017-01-03,Democrat,3,,MA,
T000463,rep,2003-01-07,2004-12-09,Republican,3,,OH,
T000463,rep,2005-01-04,2006-12-09,Republican,3,,OH,
T000463,rep,2007-01-04,2009-01-03,Republican,3,,OH,
T000463,rep,2009-01-06,2010-12-22,Republican,3,,OH,
T000463,rep,2011-01-05,2013-01-03,Republican,3,,OH,
T000463,rep,2013-01-03,2015-01-03,Republican,10,,OH,
T000463,rep,2015-01-06,2017-01-03,Republican,10,,OH,
U000031,rep,1987-01-06,1988-10-22,Republican,4,,MI,
U000031,rep,1989-01-03,1990-10-28,Republican,4,,MI,
U000031,rep,1991-01-03,1992-10-09,Republican,4,,MI,
U000031,rep,1993-01-05,1994-12-01,Republican,6,,MI,
U000031,rep,1995-01-04,1996-10-04,Republican,6,,MI,
U000031,rep,1997-01-07,1998-12-19,Republican,6,,MI,
U000031,rep,1999-01-06,2000-12-15,Republican,6,,MI,
U000031,rep,2001-01-03,2002-11-22,Republican,6,,MI,
U000031,rep,2003-01-07,2004-12-09,Republican,6,,MI,
U000031,rep,2005-01-04,2006-12-09,Republican,6,,MI,
U000031,rep,2007-01-04,2009-01-03,Republican,6,,MI,
U000031,rep,2009-01-06,2010-12-22,Republican,6,,MI,
U000031,rep,2011-01-05,2013-01-03,Republican,6,,MI,
U000031,rep,2013-01-03,2015-01-03,Republican,6,,MI,
U000031,rep,2015-01-06,2017-01-03,Republican,6,,MI,
V000128,rep,2003-01-07,2004-12-09,Democrat,8,,MD,
V000128,rep,2005-01-04,2006-12-09,Democrat,8,,MD,
V000128,rep,2007-01-04,2009-01-03,Democrat,8,,MD,
V000128,rep,2009-01-06,2010-12-22,Democrat,8,,MD,
V000128,rep,2011-01-05,2013-01-03,Democrat,8,,MD,
V000128,rep,2013-01-03,2015-01-03,Democrat,8,,MD,
V000128,rep,2015-01-06,2017-01-03,Democrat,8,,MD,
V000081,rep,1993-01-05,1994-12-01,Democrat,12,,NY,
V000081,rep,1995-01-04,1996-10-04,Democrat,12,,NY,
V000081,rep,1997-01-07,1998-12-19,Democrat,12,,NY,
V000081,rep,1999-01-06,2000-12-15,Democrat,12,,NY,
V000081,rep,2001-01-03,2002-11-22,Democrat,12,,NY,
V000081,rep,2003-01-07,2004-12-09,Democrat,12,,NY,
V000081,rep,2005-01-04,2006-12-09,Democrat,12,,NY,
V000081,rep,2007-01-04,2009-01-03,Democrat,12,,NY,
V000081,rep,2009-01-06,2010-12-22,Democrat,12,,NY,
V000081,rep,2011-01-05,2013-01-03,Democrat,12,,NY,
V000081,rep,2013-01-03,2015-01-03,Democrat,7,,NY,
V000081,rep,2015-01-06,2017-01-03,Democrat,7,,NY,
V000108,rep,1985-01-03,1986-10-18,Democrat,1,,IN,
V000108,rep,1987-01-06,1988-10-22,Democrat,1,,IN,
V000108,rep,1989-01-03,1990-10-28,Democrat,1,,IN,
V000108,rep,1991-01-03,1992-10-09,Democrat,1,,IN,
V000108,rep,1993-01-05,1994-12-01,Democrat,1,,IN,
V000108,rep,1995-01-04,1996-10-04,Democrat,1,,IN,
V000108,rep,1997-01-07,1998-12-19,Democrat,1,,IN,
V000108,rep,1999-01-06,2000-12-15,Democrat,1,,IN,
V000108,rep,2001-01-03,2002-11-22,Democrat,1,,IN,
V000108,rep,2003-01-07,2004-12-09,Democrat,1,,IN,
V000108,rep,2005-01-04,2006-12-09,Democrat,1,,IN,
V000108,rep,2007-01-04,2009-01-03,Democrat,1,,IN,
V000108,rep,2009-01-06,2010-12-22,Democrat,1,,IN,
V000108,rep,2011-01-05,2013-01-03,Democrat,1,,IN,
V000108,rep,2013-01-03,2015-01-03,Democrat,1,,IN,
V000108,rep,2015-01-06,2017-01-03,Democrat,1,,IN,
V000127,rep,1999-06-08,2000-12-15,Republican,1,,LA,
V000127,rep,2001-01-03,2002-11-22,Republican,1,,LA,
V000127,rep,2003-01-07,2004-12-09,Republican,1,,LA,
V000127,sen,2005-01-04,2010-12-22,Republican,,3,LA,
V000127,sen,2011-01-05,2017-01-03,Republican,,3,LA,senior
W000798,rep,2007-01-04,2009-01-03,Republican,7,,MI,
W000798,rep,2011-01-05,2013-01-03,Republican,7,,MI,
W000798,rep,2013-01-03,2015-01-03,Republican,7,,MI,
W000798,rep,2015-01-06,2017-01-03,Republican,7,,MI,
W000791,rep,1999-01-06,2000-12-15,Republican,2,,OR,
W000791,rep,2001-01-03,2002-11-22,Republican,2,,OR,
W000791,rep,2003-01-07,2004-12-09,Republican,2,,OR,
W000791,rep,2005-01-04,2006-12-09,Republican,2,,OR,
W000791,rep,2007-01-04,2009-01-03,Republican,2,,OR,
W000791,rep,2009-01-06,2010-12-22,Republican,2,,OR,
W000791,rep,2011-01-05,2013-01-03,Republican,2,,OR,
W000791,rep,2013-01-03,2015-01-03,Republican,2,,OR,
W000791,rep,2015-01-06,2017-01-03,Republican,2,,OR,
W000799,rep,2007-01-04,2009-01-03,Democrat,1,,MN,
W000799,rep,2009-01-06,2010-12-22,Democrat,1,,MN,
W000799,rep,2011-01-05,2013-01-03,Democrat,1,,MN,
W000799,rep,2013-01-03,2015-01-03,Democrat,1,,MN,
W000799,rep,2015-01-06,2017-01-03,Democrat,1,,MN,
W000797,rep,2005-01-04,2006-12-09,Democrat,20,,FL,
W000797,rep,2007-01-04,2009-01-03,Democrat,20,,FL,
W000797,rep,2009-01-06,2010-12-22,Democrat,20,,FL,
W000797,rep,2011-01-05,2013-01-03,Democrat,20,,FL,
W000797,rep,2013-01-03,2015-01-03,Democrat,23,,FL,
W000797,rep,2015-01-06,2017-01-03,Democrat,23,,FL,
W000187,rep,1991-01-03,1992-10-09,Democrat,29,,CA,
W000187,rep,1993-01-05,1994-12-01,Democrat,35,,CA,
W000187,rep,1995-01-04,1996-10-04,Democrat,35,,CA,
W000187,rep,1997-01-07,1998-12-19,Democrat,35,,CA,
W000187,rep,1999-01-06,2000-12-15,Democrat,35,,CA,
W000187,rep,2001-01-03,2002-11-22,Democrat,35,,CA,
W000187,rep,2003-01-07,2004-12-09,Democrat,35,,CA,
W000187,rep,2005-01-04,2006-12-09,Democrat,35,,CA,
W000187,rep,2007-01-04,2009-01-03,Democrat,35,,CA,
W000187,rep,2009-01-06,2010-12-22,Democrat,35,,CA,
W000187,rep,2011-01-05,2013-01-03,Democrat,35,,CA,
W000187,rep,2013-01-03,2015-01-03,Democrat,43,,CA,
W000187,rep,2015-01-06,2017-01-03,Democrat,43,,CA,
W000806,rep,2011-01-05,2013-01-03,Republican,8,,FL,
W000806,rep,2013-01-03,2015-01-03,Republican,10,,FL,
W000806,rep,2015-01-06,2017-01-03,Republican,10,,FL,
W000800,rep,2007-01-04,2009-01-03,Democrat,0,,VT,
W000800,rep,2009-01-06,2010-12-22,Democrat,0,,VT,
W000800,rep,2011-01-05,2013-01-03,Democrat,0,,VT,
W000800,rep,2013-01-03,2015-01-03,Democrat,0,,VT,
W000800,rep,2015-01-06,2017-01-03,Democrat,0,,VT,
W000796,rep,2005-01-04,2006-12-09,Republican,8,,GA,
W000796,rep,2007-01-04,2009-01-03,Republican,3,,GA,
W000796,rep,2009-01-06,2010-12-22,Republican,3,,GA,
W000796,rep,2011-01-05,2013-01-03,Republican,3,,GA,
W000796,rep,2013-01-03,2015-01-03,Republican,3,,GA,
W000796,rep,2015-01-06,2017-01-03,Republican,3,,GA,
W000413,rep,1995-01-04,1996-10-04,Republican,1,,KY,
W000413,rep,1997-01-07,1998-12-19,Republican,1,,KY,
W000413,rep,1999-01-06,2000-12-15,Republican,1,,KY,
W000413,rep,2001-01-03,2002-11-22,Republican,1,,KY,
W000413,rep,2003-01-07,2004-12-09,Republican,1,,KY,
W000413,rep,2005-01-04,2006-12-09,Republican,1,,KY,
W000413,rep,2007-01-04,2009-01-03,Republican,1,,KY,
W000413,rep,2009-01-06,2010-12-22,Republican,1,,KY,
W000413,rep,2011-01-05,2013-01-03,Republican,1,,KY,
W000413,rep,2013-01-03,2015-01-03,Republican,1,,KY,
W000413,rep,2015-01-06,2017-01-03,Republican,1,,KY,
W000795,rep,2001-12-18,2002-11-22,Republican,2,,SC,
W000795,rep,2003-01-07,2004-12-09,Republican,2,,SC,
W000795,rep,2005-01-04,2006-12-09,Republican,2,,SC,
W000795,rep,2007-01-04,2009-01-03,Republican,2,,SC,
W000795,rep,2009-01-06,2010-12-22,Republican,2,,SC,
